vehicle_type,engine_capacity_cc,oil_filter_change_date,current_date,oil_filter_age_days,km_after_change,road_type,load_type,avg_oil_temperature,oil_viscosity_index,engine_rpm_avg,idling_percentage,ambient_temperature,fuel_type,driving_style,oil_pressure,oil_level_pct,coolant_temp,oil_filter_condition
Bus,7817,2023-12-13,2024-05-08,147,4067,offroad,light,115.3528228369849,51.97109456917386,2395,22,21.397455842414004,CNG,calm,6.56282006116767,75,84.06371053936604,Dark-Orange
Bus,6596,2023-04-05,2024-04-16,377,18072,highway,medium,85.4953578530618,88.44583360462397,2958,14,42.262846818075516,Petrol,calm,2.4217016062789343,40,94.5228864385802,Red
SUV,1642,2024-03-15,2024-11-22,252,31910,city,medium,136.03039422753184,64.46382643929485,3853,22,32.178187306229134,Diesel,aggressive,5.5065153026454965,55,94.7739691055518,Red
Truck,3295,2023-06-20,2024-07-08,384,45913,city,heavy,106.68553739255503,32.279385292330865,2922,30,45.114004567428324,Diesel,normal,2.9872907652347456,84,95.26885838994531,Red
Sedan,4745,2023-06-03,2024-02-23,265,25814,city,light,86.85521998038728,70.67057532856127,2832,28,36.447233372662,CNG,calm,3.149200439101511,63,95.37660233167938,Orange
Hatchback,2533,2024-05-11,2024-09-09,121,7403,offroad,medium,84.97569985157627,44.737273747745945,3024,28,44.90141305342868,Petrol,normal,4.60252368335244,69,92.18899707114045,Yellow
Hatchback,4692,2024-01-12,2024-03-19,67,13136,highway,light,114.83324105963527,68.87380331944907,3060,17,20.10453073681377,CNG,normal,2.1410066364402276,45,101.23309806654603,Light-Green
Bus,2225,2024-08-22,2024-08-26,4,174,mixed,light,120.99033154879004,80.43922306672414,3493,24,23.784091172179917,CNG,aggressive,1.0116271703318016,83,104.24633682912769,Orange
Truck,1390,2023-07-17,2024-07-04,353,14485,highway,medium,127.17970186202308,61.48983733446542,2870,21,27.633670736929254,Diesel,aggressive,6.635493129098774,27,98.57925728691768,Red
Truck,5566,2024-05-02,2024-05-12,10,882,offroad,heavy,123.42789830041599,70.3126120231344,3705,16,49.278059656253596,CNG,calm,3.0743162900368004,88,101.35171801681969,Orange
Hatchback,3909,2023-10-05,2024-06-22,261,26784,mixed,light,101.71800049323195,62.462645651548,2093,15,37.420322844908384,Diesel,aggressive,6.2758950587487075,51,104.50145470998832,Dark-Orange
Hatchback,4455,2024-02-02,2024-11-20,292,25376,city,light,131.12891308937898,51.943744437258516,2693,22,36.18847405584566,Petrol,normal,4.326897828271958,44,88.10812181910433,Red
LCV,3222,2024-02-22,2024-08-25,185,28138,mixed,medium,94.45717574766655,38.75279375124029,2461,21,47.91530680682985,Petrol,calm,1.2043589627367774,17,97.04549396090745,Red
Bus,7141,2023-11-14,2024-02-07,85,7262,city,light,90.22872994578327,31.845543935636872,3126,38,41.774873024675856,Diesel,aggressive,6.6409498961677516,21,90.16114165945679,Red
SUV,1851,2024-03-02,2024-05-20,79,2055,mixed,medium,84.52635629694763,61.02122987697756,2017,13,33.435981827587796,Petrol,calm,6.09097999785461,51,89.7070176245378,Light-Green
Sedan,1234,2023-07-24,2024-01-22,182,31571,offroad,medium,99.63468111608526,68.39816921308,2053,39,21.196282399289924,Diesel,aggressive,4.520935791282129,49,116.42270358611864,Red
Truck,4740,2024-01-04,2024-11-24,325,57422,mixed,heavy,96.00179888531603,51.67629296797976,2922,35,33.88838427476209,CNG,aggressive,7.475437237580171,83,102.53325760377241,Red
SUV,4619,2023-10-14,2024-05-12,211,12525,offroad,light,100.570052172523,54.0719442074996,3421,39,15.291098870873066,Petrol,aggressive,2.1369344212252726,32,96.20031326718261,Red
LCV,7188,2024-08-06,2024-08-10,4,622,offroad,heavy,102.46616425708814,56.15507135689235,3186,40,30.29872282457592,Petrol,calm,1.0053717647789007,85,97.11594970380393,Yellow
Sedan,2337,2024-01-29,2024-12-24,330,27735,mixed,light,96.13935193864982,73.77261099792516,3616,22,24.963689913570853,Diesel,calm,6.61742578623615,69,78.3141592612241,Red
Bus,5357,2024-02-08,2024-05-14,96,16527,highway,light,113.99318626492932,61.87401088506772,3354,22,39.51654092815803,Diesel,calm,3.650805340802105,96,103.73158548619149,Yellow
LCV,2538,2024-03-16,2024-06-01,77,1496,city,light,81.61351505496488,38.75274419832018,3295,5,23.148367428458442,Petrol,normal,7.417252077031588,49,80.3562511979018,Red
Sedan,1120,2024-02-14,2024-08-07,175,15723,mixed,medium,76.57289707906793,53.117405292508124,2098,8,24.32762523850688,Diesel,aggressive,5.6592263247814145,19,115.01737102530136,Red
LCV,1584,2024-06-16,2024-09-16,92,4279,offroad,medium,116.18021250146944,56.935852944744916,3314,20,40.8166654393728,Petrol,calm,6.834702488875432,46,94.61491530499293,Dark-Orange
SUV,2631,2023-07-27,2024-08-24,394,10973,highway,medium,75.50571579187024,95.53506726484315,2149,7,41.06536025412181,Diesel,aggressive,4.768747201575527,54,89.27231575451474,Red
Truck,5267,2023-06-08,2024-02-09,246,32304,highway,medium,122.14810524588844,98.1291842304542,2466,32,26.35797206705339,Petrol,aggressive,5.7118572501823826,42,108.80091354147451,Red
Sedan,7507,2024-03-19,2024-05-19,61,5197,highway,light,106.0243825823721,78.1884577254568,2134,28,41.97789500006881,Petrol,aggressive,6.890517888459795,75,88.14389718918193,Orange
Sedan,2291,2023-08-18,2024-08-03,351,44767,city,light,91.7454226923187,79.0929698016102,1939,13,32.074500867304295,Diesel,aggressive,7.308347130078985,34,88.28376632061949,Red
Hatchback,5574,2024-06-01,2024-11-25,177,28859,mixed,heavy,114.85700191408918,55.0717248075302,2051,21,46.453206549451494,Petrol,calm,4.0982616382018335,63,92.0851002100651,Yellow
LCV,6788,2024-03-21,2024-08-18,150,16967,mixed,light,108.15400231891648,54.336527531278584,3418,22,45.36816439850058,CNG,calm,3.783545208517859,84,91.29385667913894,Yellow
Truck,5542,2023-06-06,2024-03-03,271,10692,offroad,medium,66.48360336528697,30.050388010697464,3572,29,40.67802095035985,CNG,normal,4.772770704614014,73,97.35199828854701,Dark-Orange
SUV,6076,2023-08-13,2024-06-25,317,17552,city,heavy,104.56338587895301,66.68488381673166,3537,40,20.394602987590233,CNG,normal,7.295062559646427,39,83.80330105373856,Red
Hatchback,3642,2024-02-08,2024-07-21,164,5082,city,light,112.10939687216626,44.14553200821475,3488,17,18.45637553269863,Petrol,calm,2.9787734303054556,19,82.542339409003,Red
Truck,6257,2023-11-15,2024-07-22,250,27476,offroad,light,92.98448198032163,80.24916361988468,1553,18,37.951227666431606,Diesel,calm,7.29780100202625,92,98.46503881730716,Red
SUV,4834,2024-05-02,2024-11-02,184,21348,mixed,medium,76.66152024265156,48.607094414766564,1666,9,44.205977437173274,CNG,calm,1.2924282071110849,93,92.2760402950019,Dark-Orange
SUV,2768,2024-07-15,2024-09-04,51,7536,mixed,light,101.15232836590383,47.413412033780936,2232,40,41.221802529208034,Petrol,aggressive,3.0579212820896187,99,82.1700777581143,Yellow
LCV,7112,2023-04-05,2024-02-25,326,38972,mixed,heavy,106.11124336129662,41.67665232324832,2238,40,29.054501076521333,CNG,normal,2.4663856263371207,28,107.33686921376037,Red
Hatchback,6386,2023-05-16,2024-03-18,307,28910,offroad,medium,122.51139685951466,58.86403041700203,3263,25,36.294467958996364,CNG,normal,1.919180782936364,62,103.50221742113493,Red
Truck,5469,2023-03-18,2024-04-13,392,44901,offroad,medium,112.70618514977552,30.01369394989259,1641,23,35.8516989318325,Diesel,normal,3.980026867523753,65,107.2250091488688,Red
Truck,2106,2023-11-30,2024-05-01,153,30146,highway,medium,105.7290317834733,94.3378458079429,3594,40,34.973387177342815,Petrol,aggressive,4.72187424145824,50,99.3004164719107,Dark-Orange
Truck,2267,2023-06-12,2024-02-02,235,18230,highway,medium,95.45037307096078,46.30959039879641,2730,10,34.96705058211788,Diesel,aggressive,1.549861449964777,46,98.79726186940124,Orange
Truck,2781,2023-11-29,2024-12-03,370,26525,mixed,light,98.92598110878905,87.36606853854579,1890,24,16.308005866241658,Diesel,aggressive,4.3588358376069145,88,94.62777763490159,Red
Truck,4125,2024-01-28,2024-02-25,28,5184,offroad,medium,98.03626040845376,90.88505598848539,2428,5,37.186048606110006,Diesel,normal,7.056962617436963,30,84.65045135467867,Red
Bus,4133,2023-04-17,2024-01-10,268,4777,highway,medium,101.17952785474137,40.72382378232767,3109,33,41.34940710536857,CNG,aggressive,1.0785381556376272,43,75.01799315467892,Red
Truck,5134,2023-07-02,2024-02-08,221,14377,mixed,light,102.09013890431896,63.30982580781609,1701,40,28.971695484142966,Petrol,normal,6.6150525732841485,25,99.52534891821335,Red
SUV,4264,2023-08-15,2024-09-14,396,56467,highway,medium,114.97015164789478,57.67231625063263,3840,17,34.64086634337819,CNG,calm,4.075272087721365,77,70.0,Red
Bus,5294,2024-03-03,2024-04-08,36,2181,mixed,medium,86.93299353943725,37.877090998160305,3194,32,27.784367555311135,CNG,aggressive,1.0008230521469423,26,99.03390023354078,Red
Sedan,3627,2023-07-21,2024-06-20,335,4890,offroad,light,116.62274225106275,73.62275093948314,3304,7,47.34746224161995,Diesel,aggressive,2.1524181292237543,71,84.60094072874469,Red
Sedan,2635,2024-08-25,2024-11-12,79,12163,city,light,104.14853728892392,96.42586405180522,2104,23,15.480665244270098,CNG,calm,3.7731264693406272,46,88.4928646265491,Light-Green
Bus,7588,2023-06-25,2024-02-10,230,22891,offroad,light,97.1397639885498,44.26609470136236,3643,21,34.20800191838981,CNG,aggressive,5.440593879915302,42,97.17432873179723,Dark-Orange
Truck,6979,2023-04-01,2024-03-23,357,48898,mixed,heavy,109.5366854664263,47.881944119351914,1746,23,22.02436199502347,CNG,aggressive,4.939576509348132,20,115.03407267182105,Red
Bus,6062,2023-09-07,2024-05-02,238,31988,city,light,103.01648570072452,76.4087145004109,2975,11,15.667741337696796,Diesel,aggressive,1.003593299968807,49,105.50654396007612,Red
Bus,4166,2023-07-28,2024-04-13,260,50844,city,medium,102.96348985258572,36.161446817585954,2314,37,48.837698035162084,Diesel,aggressive,5.3326396847075515,83,99.49228434919745,Dark-Orange
Truck,6836,2023-08-29,2024-01-02,126,23339,offroad,medium,109.58095333043777,31.286055775542504,2941,27,36.88308395878536,Diesel,normal,3.438891517882862,35,83.56995087269516,Orange
Sedan,5106,2024-04-25,2024-05-26,31,3995,mixed,light,88.42557516374683,40.61957265380792,3109,13,18.07282559980555,CNG,normal,5.207563540840341,43,97.96628319676175,Light-Green
LCV,5265,2024-01-05,2024-11-20,320,44940,mixed,light,99.0379248011051,97.93760211666519,3979,26,30.720921486453573,CNG,calm,6.634048117259637,69,98.2876241030348,Red
Sedan,2693,2024-01-13,2024-11-05,297,33518,highway,light,105.10900028649787,93.66939007839318,3261,14,37.96811135602033,Diesel,aggressive,5.747609701983888,82,109.35181549190051,Red
Truck,2294,2023-08-23,2024-06-03,285,31709,city,light,96.33765047064027,83.58045087984294,3195,31,25.617183674165283,Diesel,calm,2.991122182473699,18,104.64087168288357,Red
Bus,7731,2024-07-07,2024-11-24,140,5442,highway,light,115.70380191475019,83.37132386130759,2593,19,35.87262424175731,Petrol,calm,5.907310403003326,18,100.69950305341382,Red
Sedan,6630,2023-12-03,2024-01-12,40,5629,mixed,light,95.53654744960012,79.84133895836621,3031,16,44.82453013629548,CNG,aggressive,6.279489248372645,75,108.75706813311619,Yellow
LCV,4881,2023-11-29,2024-03-06,98,5193,mixed,light,101.80749938183952,81.96566631640297,2330,18,17.31477134822113,Diesel,normal,0.8385830253374146,43,84.71325666870916,Red
LCV,6054,2024-03-10,2024-08-23,166,28998,highway,medium,83.55587369657198,81.47322459297624,3058,25,28.795274804552424,Diesel,calm,3.454357033782011,92,80.59949117405705,Yellow
Bus,5685,2024-01-24,2024-10-18,268,35339,city,heavy,96.72254751500229,87.89070711615449,1673,20,33.15459284056291,Petrol,normal,3.806247271570956,73,110.52561815489642,Red
LCV,7022,2023-07-04,2024-01-18,198,21396,city,light,90.41557378465747,91.90783032267385,2671,34,20.827031059460165,Diesel,normal,2.322706502663115,65,81.76910206592501,Orange
Hatchback,6022,2023-05-04,2024-01-23,264,47968,mixed,heavy,112.54540688528029,37.922011037051654,3897,39,19.73573359666269,Diesel,calm,5.277025750318609,79,87.99884126794991,Red
LCV,3649,2024-05-02,2024-08-01,91,8754,highway,medium,89.67774482233415,78.4202199831631,2171,12,18.191693417696452,Petrol,normal,3.34456472720084,56,117.52435805344308,Orange
Bus,4681,2024-09-30,2024-11-12,43,4709,mixed,heavy,110.88713183408633,56.50750419888058,3058,7,41.889111332453595,CNG,aggressive,4.010518580119197,35,106.2611702601538,Dark-Orange
Hatchback,5632,2024-09-13,2024-11-28,76,3101,highway,light,79.15641299854606,51.56435438741953,3327,23,36.925849738153524,CNG,calm,4.687154873823126,68,78.54601253043108,Light-Green
SUV,2077,2023-05-19,2024-04-01,318,49425,city,medium,134.9292851263235,86.52181946041091,3990,36,23.325742390681686,Diesel,normal,5.924717852332259,84,102.25151399381741,Red
Truck,6402,2024-01-19,2024-08-15,209,19636,city,light,108.92131512497929,74.0044797884554,2350,8,21.469399557925506,CNG,normal,7.202008762898062,94,103.53415558780307,Red
SUV,6351,2024-03-20,2024-06-02,74,12744,offroad,medium,96.20971467998554,59.18698466987507,2230,15,38.52316733414918,Petrol,calm,7.011131450135254,28,98.9208452970087,Red
Truck,6414,2024-02-23,2024-12-23,304,36095,highway,medium,88.69053116699986,95.2035873570204,1881,24,26.298764779418185,CNG,aggressive,4.055340786548382,61,92.19324923133226,Dark-Orange
LCV,7719,2023-07-22,2024-02-25,218,37109,city,medium,86.94141075607365,78.62336069463606,2624,26,33.44684566916173,Diesel,calm,2.85884276500612,30,85.15727624707496,Dark-Orange
Truck,2719,2024-01-29,2024-12-07,313,6590,city,medium,102.69841226730217,95.37241723517283,2676,32,36.30956124270654,CNG,aggressive,2.8857615843452242,92,108.920022863446,Red
Hatchback,3127,2023-11-05,2024-09-19,319,24637,highway,heavy,132.71776343884372,81.04293207995617,3538,36,43.27931259793604,CNG,normal,2.6265808049146764,81,102.73083189177527,Red
Truck,2906,2024-09-02,2024-12-10,99,1019,city,medium,85.26268909692536,85.96950458788544,3198,31,16.592226637026137,CNG,calm,2.013700641882358,41,92.75366850002976,Yellow
Hatchback,5590,2024-11-02,2024-11-07,5,658,offroad,medium,85.4620058452935,65.46827389672063,2826,5,18.98428670320103,Petrol,normal,4.318594670569303,53,100.51037302242537,Green
Hatchback,3796,2023-10-07,2024-07-24,291,36968,city,light,90.9794853407318,94.55958356762757,3462,35,42.90390343401237,Petrol,normal,4.600991871513654,58,98.19781934142537,Dark-Orange
Bus,2112,2023-09-19,2024-08-05,321,31303,offroad,medium,120.96122054590558,88.4574015175933,2726,25,34.43120229062431,Diesel,aggressive,4.486517832446954,22,94.24855833189983,Red
SUV,2706,2024-05-06,2024-10-22,169,27363,offroad,light,101.87836753971861,53.74066925684596,3036,39,44.48420212275484,Petrol,normal,7.174402392784602,18,90.70594458874747,Red
Truck,5961,2023-09-06,2024-07-06,304,9788,offroad,heavy,128.09230093505886,49.00481916197292,1855,36,45.69670564172773,Diesel,aggressive,6.724183304434332,19,98.83971552546862,Red
Hatchback,4702,2023-08-13,2024-05-07,268,18074,city,medium,89.47012468289867,61.06418650909981,1602,35,46.67345302180872,Petrol,calm,4.893572625301644,26,88.37099082449052,Red
Sedan,2558,2023-06-07,2024-06-16,375,66013,offroad,medium,117.24129592395572,77.37021021165269,2043,18,40.35997212886318,Petrol,calm,6.830154926766674,81,91.99095980638641,Red
LCV,4175,2024-04-05,2024-12-28,267,8546,offroad,light,81.34205146913072,53.33028273792053,1688,11,33.22021992367734,CNG,aggressive,6.029520952133874,26,88.07094802204092,Red
Bus,7107,2023-07-11,2024-05-01,295,45463,highway,medium,112.0435242721853,49.365467706764534,2807,33,38.48934146849646,Petrol,calm,3.6390462994467114,51,89.39551848510476,Dark-Orange
Hatchback,2223,2024-01-11,2024-03-09,58,748,city,light,89.89764063634198,52.29394382963811,2079,23,35.092902992433885,CNG,normal,4.979857475333039,85,97.78994162223802,Light-Green
Sedan,1583,2023-11-29,2024-05-20,173,19498,city,light,133.34043443702612,37.41488432028871,1720,10,29.926301082350957,Petrol,normal,1.925695191890585,21,82.62179055912884,Red
Sedan,6772,2023-12-02,2024-10-19,322,54377,mixed,heavy,119.50665321398148,87.2209385325782,3685,10,49.07886611146807,Diesel,normal,2.252156660608197,57,99.13799097451498,Red
LCV,5651,2023-03-12,2024-03-03,357,35333,mixed,medium,118.36876656439215,62.93821123405244,2416,14,45.13836969695635,CNG,aggressive,4.462872665184269,74,111.23396562299045,Red
Truck,3113,2024-03-12,2024-06-13,93,13292,offroad,medium,91.6376232248825,34.5755639171109,1962,27,31.752823003705284,Diesel,normal,4.78299144574736,18,81.30197020420923,Red
Sedan,3312,2023-08-31,2024-06-20,294,10056,city,medium,104.7157524108227,68.93049020664094,1790,24,33.64609480749159,CNG,calm,1.7141463421301122,56,94.97916202579816,Dark-Orange
LCV,5837,2023-08-26,2024-07-08,317,17847,highway,medium,87.94488148045404,44.57667020689025,3920,32,42.45098918160187,Diesel,calm,3.668937420001619,58,111.39116805444067,Red
LCV,5646,2023-06-29,2024-06-18,355,19478,city,heavy,124.64575930193155,38.00260023363992,3941,34,26.38823329976253,CNG,aggressive,7.441415157804662,77,106.04049136483354,Red
SUV,7734,2024-03-02,2024-08-06,157,30084,city,heavy,118.53474618777913,83.99403652094752,3052,25,32.30033015887901,Petrol,aggressive,2.6368764659506994,91,111.28396623128538,Red
Bus,1503,2023-11-28,2024-02-07,71,12679,city,light,83.48831075744972,67.18790747527203,3097,33,21.84833170621215,CNG,calm,3.17847524907398,72,87.88701375239462,Light-Green
Bus,3593,2023-06-07,2024-05-19,347,23548,mixed,heavy,110.51125202388839,30.56834766868019,3590,30,44.66728608656264,Diesel,calm,1.2530041760678399,89,87.30026768941359,Red
Hatchback,1511,2024-05-22,2024-06-18,27,274,offroad,light,90.67272549240413,60.22008507814654,3917,30,36.882500619697986,Diesel,calm,4.418079827850221,45,102.01373064839223,Light-Green
Bus,4135,2023-12-04,2024-07-13,222,25213,highway,medium,104.96320348321686,56.92165403837663,2975,31,20.399355181280377,Petrol,calm,4.370817169893947,86,103.33528961608924,Dark-Orange
Bus,2028,2024-01-25,2024-03-01,36,4794,highway,heavy,92.41095114708025,98.24825189497497,2056,10,19.80270938931779,Diesel,aggressive,5.285562599827874,70,82.66531898719894,Yellow
LCV,4735,2024-05-17,2024-12-20,217,27866,mixed,heavy,135.08858580256555,56.93003024810184,2424,16,29.867015005350588,Diesel,aggressive,3.9168776023009118,72,99.19019009366045,Red
SUV,5734,2023-08-20,2024-08-28,374,20563,offroad,medium,101.44650578190235,32.3423313235964,1655,35,39.67088898942062,CNG,aggressive,7.216089406186048,61,88.19112717960918,Red
SUV,5753,2024-07-14,2024-08-23,40,1479,offroad,medium,108.08133988669553,92.29408348131881,1862,20,31.5358050322026,CNG,calm,2.1462557140156786,81,85.79326406920634,Light-Green
Bus,6437,2023-11-19,2024-11-03,350,45640,offroad,heavy,96.27561398325955,84.49689932729927,3420,34,32.94320886367505,Petrol,normal,3.817485272929841,83,95.81276842767028,Red
LCV,5701,2024-05-10,2024-12-11,215,16566,offroad,medium,88.9670508611535,82.45976955655931,3808,21,17.149621710371235,Petrol,calm,5.254908554064361,91,107.36093175210438,Dark-Orange
LCV,5736,2024-02-22,2024-03-19,26,3502,offroad,heavy,101.991363480248,63.933213172672026,2019,37,17.690179085735853,CNG,calm,1.8211872893137968,51,80.92855973785083,Light-Green
Hatchback,3064,2023-10-29,2024-03-20,143,8907,offroad,light,118.19646549968775,42.22296933613124,3923,14,38.070447412378044,CNG,calm,4.290418447722683,92,96.41716913639905,Orange
Hatchback,7617,2023-02-03,2024-03-09,400,57258,mixed,light,88.76231139056304,98.88501603832917,2094,14,44.316497686193806,CNG,calm,5.860311817328613,58,97.25342753689067,Red
LCV,7310,2023-08-05,2024-07-08,338,31648,highway,light,102.00311357173423,33.80280505834725,2582,12,16.838311894729834,CNG,aggressive,6.039588187391585,59,93.47530163619456,Red
LCV,4266,2023-12-11,2024-08-10,243,36879,highway,medium,83.94108492646598,63.22127065348447,2094,38,45.4597207547404,CNG,aggressive,3.2129139300591785,64,86.10253898213432,Dark-Orange
SUV,3365,2023-09-01,2024-08-13,347,24283,city,light,72.45691940345056,96.93285591227375,3268,22,26.72385923163156,CNG,aggressive,3.4597761643976988,60,100.07991326912544,Red
Hatchback,7572,2023-03-11,2024-02-09,335,40532,mixed,heavy,142.33614744810185,83.93481003973483,3629,26,38.72013560801552,CNG,calm,4.255052165566536,90,83.6854697934757,Red
Sedan,3566,2023-09-23,2024-09-01,344,3994,city,light,99.9089363269016,37.27350993443257,3326,27,22.67957140046189,Diesel,calm,7.447458699316195,82,103.38490774451643,Red
Hatchback,3063,2024-03-21,2024-04-02,12,1532,city,heavy,104.22737177079311,74.6658019611635,1991,10,44.97542885068061,CNG,calm,7.034987938114239,91,99.63972282923459,Red
Sedan,4079,2023-12-30,2024-11-25,331,38910,highway,light,101.22744037821347,50.61980316554673,1810,34,47.29433867956443,CNG,calm,3.350176066293087,47,94.01110346808858,Red
Hatchback,7302,2023-08-17,2024-07-23,341,53290,offroad,medium,108.52661509384231,84.3974165198737,3067,29,26.64291579170935,Petrol,calm,2.8413502319568735,50,100.99594113281493,Red
SUV,3115,2023-09-24,2024-05-06,225,5216,highway,heavy,107.37560364956887,64.44401061229506,2089,39,41.90475631575193,Diesel,calm,1.9626142504096082,97,87.44254840507155,Dark-Orange
Sedan,6029,2024-03-23,2024-11-04,226,32979,city,light,84.45136125465554,80.92816060440052,3326,6,46.3779337511923,Petrol,calm,7.33658834576143,88,108.13068515588715,Red
Sedan,6348,2024-10-13,2024-11-01,19,2589,offroad,light,116.28843348747367,70.22481762065934,3611,36,31.73487991289808,CNG,normal,1.6879153073703845,65,99.74698232879953,Yellow
LCV,7914,2024-11-20,2024-12-25,35,3941,city,medium,136.97316453786524,69.70707198583547,2970,26,38.86425074636178,CNG,normal,5.924225666050069,30,91.99859715607509,Dark-Orange
LCV,1452,2024-10-06,2024-11-21,46,3653,offroad,light,100.15528929765071,44.21843299540341,3771,7,48.862953621489766,Diesel,normal,3.471042286074498,97,81.8816376764984,Light-Green
Bus,2564,2023-11-06,2024-05-23,199,35885,offroad,medium,94.42430645060648,81.47269281195489,2073,7,21.758245161829596,Petrol,aggressive,1.256754472882807,71,85.07686733963905,Red
Bus,5857,2023-09-30,2024-04-16,199,4371,offroad,medium,100.8497488734566,32.59298759512571,1729,26,42.57224861707851,CNG,normal,7.271008479726573,17,100.2969275435673,Red
SUV,4321,2023-03-10,2024-02-07,334,45687,mixed,heavy,82.96386638758675,46.30899619115223,1795,7,40.74109032717098,CNG,calm,4.191150481029635,89,88.53470478807563,Red
LCV,6356,2023-03-06,2024-01-16,316,5909,highway,light,85.90996909271868,93.32636454339037,1898,34,36.39290612916744,Petrol,aggressive,5.093536308424381,21,93.55912444278384,Red
Truck,1523,2023-05-26,2024-02-04,254,31253,highway,light,108.1016906752469,86.80647208178577,3146,25,19.22808538492668,Petrol,normal,5.156347319067628,58,82.17501378878478,Orange
Bus,5718,2024-03-25,2024-09-05,164,27703,highway,light,96.79835693604689,34.42553213575619,2621,14,41.51425301678778,CNG,calm,1.1896974298866878,57,109.90726136849952,Dark-Orange
Sedan,6704,2024-03-26,2024-06-18,84,7841,city,light,91.54526458860485,56.329173925789554,2146,6,45.78694292935626,Petrol,aggressive,1.6132790941302737,93,90.89068843700815,Light-Green
SUV,1052,2023-11-22,2024-01-06,45,6492,offroad,medium,90.79896004688591,44.43121530127637,2609,38,30.764669585385146,CNG,normal,5.437480989350684,31,91.97530313511872,Yellow
Sedan,2429,2024-10-04,2024-10-23,19,2342,mixed,heavy,110.23530070693403,54.349749679230236,1518,40,23.2473652565226,Petrol,aggressive,7.477868920814944,53,87.71268318625597,Red
SUV,5343,2023-08-19,2024-02-20,185,32174,highway,medium,106.55407254619524,49.34986087467395,2293,12,42.88145400749601,CNG,aggressive,2.851899259270298,41,106.90646274786342,Dark-Orange
Bus,7912,2024-05-18,2024-08-16,90,3631,city,light,107.49290477643113,44.67128269692522,2529,26,36.588677266093924,CNG,normal,3.6547586720654888,51,117.88682068797672,Yellow
LCV,1354,2024-01-29,2024-02-24,26,4828,highway,light,79.49681952376868,38.12455598235253,2463,33,35.74473317929851,Petrol,normal,3.2639876508778407,80,92.75234598107316,Green
Hatchback,4432,2023-05-14,2024-04-24,346,62519,highway,light,118.11713962691503,46.5982852998551,3189,17,28.143633575720933,Diesel,calm,5.715216349761394,27,91.83349970738772,Red
Sedan,1602,2023-12-15,2024-08-19,248,5040,mixed,light,91.35234398909921,42.464253582903154,3029,13,31.02090675528156,Petrol,aggressive,0.9285882547144798,73,70.0,Red
Sedan,6177,2024-02-27,2024-06-09,103,7603,city,heavy,122.94650339255946,39.555104954374194,3406,34,29.637834027350287,CNG,calm,1.7186350283842937,50,87.03559818940421,Dark-Orange
Hatchback,2801,2024-03-01,2024-05-20,80,12801,highway,heavy,87.81632646838807,58.8187299667907,3637,36,45.17696685975977,CNG,calm,0.8812091901140849,26,96.83359919779156,Red
Sedan,5846,2024-01-04,2024-08-27,236,14878,mixed,heavy,95.08840650436711,60.39741039695362,2410,14,46.98141522764807,Petrol,calm,4.471328576123743,56,94.69061002844376,Orange
SUV,4422,2023-05-07,2024-01-02,240,35846,city,medium,117.94857252496737,86.6801564832123,1901,33,32.33497651977764,CNG,normal,1.4571532912544387,76,93.4147042697303,Red
SUV,5575,2023-01-14,2024-01-23,374,32634,highway,light,82.10410067634646,75.33481389229459,1871,6,31.79240329873745,Diesel,normal,2.975328710163402,45,94.59911487343446,Red
Hatchback,2325,2024-02-27,2024-12-15,292,44379,city,medium,97.40580910114866,42.94620167680166,3017,34,39.63657220578999,Diesel,calm,3.3184515104766543,66,112.11708480142343,Red
SUV,6138,2023-02-25,2024-02-13,353,25858,city,medium,86.87769429885822,67.97045745153767,2348,10,36.71593242011706,Diesel,normal,6.059610843708281,93,72.23626491407998,Red
Hatchback,7027,2023-02-06,2024-01-17,345,27309,city,light,89.96390892010125,73.33934152767958,2997,28,21.134359111532888,Diesel,normal,5.410502530779833,74,105.39904687396077,Red
Truck,6774,2023-02-20,2024-02-18,363,56983,highway,medium,76.01295270329481,75.43268802385435,3876,18,41.3610724439888,Petrol,aggressive,6.433839582153682,29,90.93276916953417,Red
Sedan,3625,2023-09-26,2024-06-09,257,35785,offroad,light,132.35962319898255,61.66874545839342,3553,38,44.034593919626104,Petrol,normal,5.217671278778744,59,88.94285076996661,Red
LCV,6814,2023-12-25,2024-09-22,272,49203,mixed,heavy,114.14815500339,43.18475076878983,3375,10,17.80596411730265,Diesel,aggressive,4.913355017892414,23,102.99499253504148,Red
Sedan,3362,2023-11-12,2024-02-04,84,5244,highway,medium,100.4800622359865,96.64733368090789,1592,23,29.5787830571466,Petrol,calm,1.8061323054741791,81,87.46582129653817,Light-Green
Bus,5435,2023-09-21,2024-03-16,177,15898,city,medium,101.32970046097019,91.02555905386237,2451,38,37.56352109280011,Petrol,calm,5.357526120695967,17,112.22128605684969,Red
LCV,5740,2023-07-27,2024-06-21,330,52633,mixed,heavy,104.52017673031837,88.9335509269894,3323,34,25.642881839378237,CNG,aggressive,1.2774200760272327,82,96.84680305864909,Red
Sedan,7466,2023-12-25,2024-05-06,133,7060,offroad,medium,87.96260900182529,49.906742363533795,2181,15,39.91342603218618,Petrol,calm,2.78678839462729,60,107.98811324847053,Yellow
Hatchback,2493,2023-03-31,2024-03-27,362,51274,highway,light,118.00620861916639,99.56411266448951,3853,13,30.431102321403117,Petrol,calm,5.231183094171777,20,88.43105721028604,Red
